x,f(x)
279.5,6805.56
280,4430.85
280.5,5528.01
281,7209.3
281.5,6995.91
282,7846.88
282.5,8585.79
283,7900.95
283.5,4614.6
284,5047.31
284.5,5117.28
285,169.739
285.5,4339.37
286,9368.67
286.5,7789.27
287,4943.22
287.5,803.609
288,9450.25
288.5,7078.26
289,5090.98
289.5,790.307
290,3671.83
290.5,3721.59
291,1740.04
291.5,959.763
292,9550.34
292.5,3890.76
293,6109.95
293.5,1972.73
294,4541.07
294.5,3670.5
295,7623.22
295.5,975.465
296,6920.31
296.5,2204.23
297,1768.85
297.5,8112.01
298,2461.48
298.5,5678.26
299,2647.42
299.5,4464.75
300,529.167
300.5,9137.58
301,6306.92
301.5,9757.88
302,3534.56
302.5,8478.88
303,9611.15
303.5,8582.74
304,8677.84
304.5,66.1062
305,3534.25
305.5,6268.61
306,7440.73
306.5,2570.12
307,4852.76
307.5,1429.02
308,4917.54
308.5,2955.24
309,9679.96
309.5,5717.34
310,7188.94
310.5,7751.46
311,7315.82
311.5,4108.3
312,8132.83
312.5,5243.89
313,5871.03
313.5,7362.85
314,2714.32
314.5,7413.39
315,4255.02
315.5,8445.31
316,1134.58
316.5,6845.61
317,2876.7
317.5,2491.64
318,6615.95
318.5,190.167
319,4821.99
319.5,1250.38
320,4047.97
320.5,4822.27
321,3334.24
321.5,500.983
322,4002.83
322.5,6093.19
323,4284.14
323.5,4268.34
324,993.327
324.5,4760.2
325,5689.9
325.5,814.141
326,3804.51
326.5,6361.01
327,1937.55
327.5,596.544
328,5919.48
328.5,8856.9
329,8152.59
329.5,7954.47
330,1429.41
330.5,2155.7
331,3106.31
331.5,6087.48
332,9705.21
332.5,8859.74
333,7607.33
333.5,2210.52
334,4167.61
334.5,1037.51
335,4396.34
335.5,7815.86
336,7747.86
336.5,470.612
337,8160.4
337.5,5615.59
338,757.743
338.5,2676.95
339,5789.84
339.5,6401.55
340,9158.17
340.5,7621.75
341,5097.53
341.5,9561.57
342,7796.04
342.5,9540.16
343,5543.08
343.5,9107.38
344,4118.58
344.5,4548.95
345,7334.23
345.5,7916.14
346,6212.47
346.5,5500.68
347,6843.72
347.5,7493.31
348,5973.92
348.5,8249.05
349,2090.6
349.5,9008.52
350,3058.08
350.5,3266.96
351,4652.9
351.5,1407.87
352,8201.26
352.5,2770.15
353,8712.25
353.5,7887.04
354,2342.34
354.5,5692.14
355,9203.3
355.5,9784.56
356,8147.02
356.5,8642.48
357,9106.94
357.5,6298.86
358,8306.22
358.5,5658.06
359,7800.92
359.5,5259.29
360,6297.26
360.5,632.955
361,4118.25
361.5,6668.95
362,3582.41
362.5,5095.09
363,6265.8
363.5,9497.52
364,4319.35
364.5,482.018
365,7135.88
365.5,1343.34
366,7881.74
366.5,4521.74
367,2114.2
367.5,4563.32
368,8035.89
368.5,1634.18
369,9928.65
369.5,3890.43
370,3416.69
370.5,2084.49
371,8133.3
371.5,4357.74
372,2836.45
372.5,3636.17
373,5128.93
373.5,3392.78
374,8373.18
374.5,5351.61
375,3849.58
375.5,835.465
376,1106.2
376.5,2679.17
377,5577.88
377.5,8998.8
378,9009.44
378.5,2394.68
379,8118.53
379.5,8313.87
380,4316.61
380.5,7401.54
381,2187.98
381.5,5881.82
382,8678.64
382.5,6821.91
383,4474.92
383.5,1797.88
384,5694.53
384.5,4390
385,4651.3
385.5,4257.63
386,3353.46
386.5,9154.91
387,1344.55
387.5,1460.3
388,9528.5
388.5,3837.17
389,9229.71
389.5,7300.03
390,5535.19
390.5,8661.85
391,1926.08
391.5,8655.55
392,2251.92
392.5,9180.75
393,5469.3
393.5,2808.89
394,7962.92
394.5,2922.02
395,2198.72
395.5,9321.58
396,349.99
396.5,5339.05
397,5988.39
397.5,4629.9
398,5582.32
398.5,7734.04
399,4471.89
399.5,5671.01
400,2940.3
400.5,590.107
401,5350.25
401.5,8387.45
402,5520.79
402.5,2683.33
403,8834
403.5,8284.32
404,6011.71
404.5,8827.2
405,5067.48
405.5,2779.07
406,7706.17
406.5,1762.93
407,3526.66
407.5,6983.86
408,9952.3
408.5,6023.41
409,1340.81
409.5,3867.67
410,2167.16
410.5,9895.27
411,1399.68
411.5,8191.57
412,8608.28
412.5,9082.09
413,3252.81
413.5,56.5812
414,1754.58
414.5,377.142
415,6697.05
415.5,6982.23
416,9911.02
416.5,3033.32
417,8619.68
417.5,846.605
418,4666.69
418.5,9780.5
419,4976.69
419.5,6730.37
420,4017.48
420.5,9439.89
421,737.77
421.5,1537.77
422,7786.75
422.5,5349.52
423,2378.07
423.5,664.659
424,5009.56
424.5,444.766
425,4482.33
425.5,1777.88
426,6128.16
426.5,5230.19
427,6680.77
427.5,5376.96
428,7058.68
428.5,8831.97
429,9050.1
429.5,3436.73
430,9158.72
430.5,5468.13
431,9944.19
431.5,7600.99
432,2995.54
432.5,8519.21
433,2121.6
433.5,9393.16
434,9497.78
434.5,1550.22
435,6509.34
435.5,4506.96
436,7250.26
436.5,2679.38
437,4729.38
437.5,8321.53
438,9494.51
438.5,5863.91
439,5881.88
439.5,1070.76
440,6848.52
440.5,7491.34
441,8596.61
441.5,7378.05
442,2758.77
442.5,3503.68
443,226.766
443.5,4872.76
444,3259.53
444.5,3687.84
445,5743.31
445.5,8142.82
446,4097.54
446.5,2564.68
447,6597.55
447.5,696.65
448,4763.08
448.5,8490.83
449,3586.74
449.5,4085.2
450,5957.41
450.5,8729.76
451,622.184
451.5,1432.98
452,7986.44
452.5,1781
453,6061.1
453.5,971.363
454,560.196
454.5,8905.06
455,7091.99
455.5,852.52
456,7557.84
456.5,9478.5
457,3788.38
457.5,4175.58
458,4281.52
458.5,467.227
459,4510.1
459.5,1109.95
460,7699.87
460.5,7850.78
461,5212.26
461.5,6415.9
462,5740.07
462.5,39.1206
463,6127.52
463.5,9089.5
464,8600.36
464.5,4744.53
465,7289.23
465.5,144.69
466,1008.82
466.5,2299.24
467,859.129
467.5,516.147
468,1851.3
468.5,3575.65
469,3417.32
469.5,1697.09
470,9803.67
470.5,4694.39
471,2242.84
471.5,3206.91
472,7617.27
472.5,7651.98
473,5410.58
473.5,3915.23
474,9902.08
474.5,2484.39
475,5681.99
475.5,2540.77
476,6328.43
476.5,4777.74
477,1734.94
477.5,8214.38
478,7050.99
478.5,5803.71
479,1426.53
479.5,3992.52
480,9545.34
480.5,3010.44
481,3493.05
481.5,9955.26
482,6039.74
482.5,7838.52
483,6750.07
483.5,7501.92
484,2467.29
484.5,9573.15
485,1412.54
485.5,5151.15
486,9477.06
486.5,6109.91
487,443.993
487.5,8124.13
488,7140.71
488.5,4852.73
489,3698.76
489.5,2678.89
490,8569.72
490.5,1720.02
491,7306.78
491.5,9899.39
492,7090.69
492.5,9916.22
493,2710.71
493.5,2627.41
494,8950.55
494.5,1037.18
495,3671.92
495.5,8375.68
496,7308.61
496.5,9629.26
497,7109.77
497.5,6067.85
498,9391.18
498.5,2739.2
499,1032.54
499.5,5732.95
500,2985.7
