x,f(x)
63,2205.33
63.5,5167.78
64,1467.66
64.5,1498.58
65,8582.67
65.5,3630.86
66,2290.17
66.5,4711.38
67,438.046
67.5,1678.15
68,1191.87
68.5,8258.82
69,8008.34
69.5,3215.38
70,5092.15
70.5,8850.51
71,5445.63
71.5,3591.94
72,812.139
72.5,8368.49
73,3279.4
73.5,5514.5
74,4472.2
74.5,3526.91
75,8115.8
75.5,1983.9
76,9842.38
76.5,9005.4
77,5424.01
77.5,2644.5
78,814.501
78.5,5161.14
79,7798.94
79.5,8563.27
80,8631.38
80.5,7038.6
81,722.619
81.5,9948.06
82,5511.85
82.5,9356
83,7142.09
83.5,1174.79
84,8540.77
84.5,5955.93
85,2806.77
85.5,5508.22
86,6903.9
86.5,7149.48
87,7929.99
87.5,7394.2
88,3086.41
88.5,5401
89,3322.95
89.5,8181
90,5731.41
90.5,9666.21
91,7347.86
91.5,9810.93
92,6524.88
92.5,4311.42
93,2043.78
93.5,9666.92
94,7173.23
94.5,3941.92
95,3404.06
95.5,7028.56
96,2696.62
96.5,6026.95
97,3971.14
97.5,4223.41
98,8757.15
98.5,8516.27
99,3604.59
99.5,7270.12
100,9819.79
100.5,2409.08
101,4748.63
101.5,7883.9
102,8201.12
102.5,7838.55
103,3762.73
103.5,6328.5
104,4525.04
104.5,1574.3
105,1422.93
105.5,4391.43
106,8720.84
106.5,1749.95
107,9178.35
107.5,9533.73
108,3104.18
108.5,5933.51
109,8189.44
109.5,4117.17
110,983.065
110.5,2053.74
111,2281.19
111.5,3139.52
112,7363.76
112.5,6196.94
113,6210.48
113.5,1193.92
114,4491.93
114.5,3080.57
115,8411.74
115.5,2147.19
116,47.0769
116.5,4721.86
117,9003.04
117.5,1826.74
118,7662.88
118.5,8150.07
119,3860.33
119.5,1126.46
120,5693.57
120.5,2299.68
121,8991.66
121.5,1017.88
122,9437.66
122.5,4319.02
123,704.493
123.5,3336.07
124,3266.4
124.5,2347.98
125,3041.59
125.5,9872.55
126,5140.16
126.5,9077.34
127,4312.44
127.5,3078.72
128,5024.45
128.5,4051.28
129,1809.6
129.5,2849.06
130,1799.25
130.5,3976.68
131,2131.79
131.5,366.278
132,2207.4
132.5,1885.44
133,8956.43
133.5,8456.9
134,7275.8
134.5,5721.28
135,5253.75
135.5,2487.98
136,5830.5
136.5,3318.53
137,5431.75
137.5,191.702
138,740.958
138.5,2912.2
139,9146.92
139.5,9351.77
140,2425.4
140.5,6474.99
141,2987.69
141.5,7336.42
142,7351.93
142.5,4946.36
143,117.813
143.5,4838.1
144,2402.25
144.5,4635.5
145,3979.99
145.5,5855.85
146,4025.44
146.5,4041.18
147,9752.96
147.5,7808.84
148,4244.94
148.5,3719.47
149,2645.89
149.5,9157.34
150,6371.11
150.5,430.302
151,7152.72
151.5,3262.16
152,4774.68
152.5,1022.83
153,1538.23
153.5,7230.92
154,1670.51
154.5,1622.73
155,3224.78
155.5,5307.65
156,2172.82
156.5,9765.71
157,6566.38
157.5,1458.96
158,7560.51
158.5,1305.17
159,1672.68
159.5,1060.38
160,1342.29
160.5,190.432
161,7653.15
161.5,7842.65
162,7780.51
162.5,1452.42
163,406.805
163.5,9094.56
164,157.655
164.5,2429.5
165,6715.23
165.5,3112.22
166,9767.55
166.5,3215.37
167,711.814
167.5,3895.65
168,9133.89
168.5,1318.49
169,4239.78
169.5,4481.29
170,8614.55
170.5,3795.65
171,1694.89
171.5,7726.8
172,4540.5
172.5,8349.12
173,726.146
173.5,277.959
174,6050.16
174.5,4538.15
175,2331.31
175.5,9004.53
176,4840.89
176.5,4853.08
177,7613.26
177.5,8191.02
178,7495.19
178.5,4297.43
179,4116.44
179.5,9114.39
180,7677.17
180.5,5987.23
181,6765.85
181.5,5227.3
182,4041.56
182.5,3199.82
183,6631.19
183.5,671.961
184,1505.06
184.5,9698.73
185,4683.74
185.5,4967.13
186,8410.7
186.5,4770.26
187,2136.2
187.5,7727.32
188,8998.79
188.5,6321.43
189,3835.83
189.5,8455.42
190,7733.26
190.5,7436.13
191,6595.95
191.5,6458.69
192,1921.38
192.5,1573.95
193,6361.66
193.5,3052.91
194,723.907
194.5,1093
195,8093.28
195.5,6446.82
196,9510.54
196.5,8010.47
197,3303.35
197.5,9673.79
198,4778.57
198.5,307.898
199,6569.75
199.5,4694.14
200,666.069
200.5,3048.05
201,259.112
201.5,5835.26
202,3162.31
202.5,4993.46
203,530.075
203.5,9916.55
204,832.209
204.5,238.157
205,6969.17
205.5,8727.69
206,7749.92
206.5,5261.35
207,3558.91
207.5,3992.64
208,7286.92
208.5,2824.98
209,6345.13
209.5,2303.62
210,6083.32
210.5,7469.18
211,4998.3
211.5,3945.61
212,1455.87
212.5,8216.3
213,4505.23
213.5,5225.67
214,2267.91
214.5,4839.53
215,139.83
215.5,7136.56
216,5686.95
216.5,3671.63
217,5037.44
217.5,4422.18
218,4074.32
218.5,9537.39
219,7460.39
219.5,9453.86
220,1056.24
220.5,6788.01
221,6730.08
221.5,6623.61
222,2803.31
222.5,1045.5
223,9379.6
223.5,7421.61
224,1477.26
224.5,1619.77
225,9531.64
225.5,6252.92
226,9877.77
226.5,2235.3
227,5749.64
227.5,9790.54
228,8116.55
228.5,9416.27
229,9892.04
229.5,6171.68
230,7335.79
230.5,6342.32
231,6042.4
231.5,1981.56
232,4849.66
232.5,1488.9
233,6326.79
233.5,6912.06
234,7543.59
234.5,1435.84
235,2545.99
235.5,2568.65
236,703.744
236.5,5358.15
237,2647.11
237.5,7604.53
238,7516.5
238.5,758.263
239,702.557
239.5,6328.52
240,1355.32
240.5,5311.43
241,3832.68
241.5,3138.01
242,2011.01
242.5,9598.74
243,8483.5
243.5,2095.91
244,8290.29
244.5,1420.11
245,4255.39
245.5,1259.66
246,3274.27
246.5,8187.33
247,2133.26
247.5,1052.15
248,2236.59
248.5,7982.24
249,9428.89
249.5,8729.25
250,5374.98
250.5,9648.51
251,1836.35
251.5,4760.43
252,7718.67
252.5,1949.83
253,6865.62
253.5,938.141
254,9125.93
254.5,585.129
255,419.338
255.5,801.444
256,2365.27
256.5,9382.99
257,3900.68
257.5,5958.3
258,5500.33
258.5,3221.08
259,7061.27
259.5,4265.01
260,3146.07
260.5,5718.05
261,9537.45
261.5,448.423
262,1271.28
262.5,3668.84
263,6930.64
263.5,6192.34
264,9584.73
264.5,6321.9
265,1471.02
265.5,5540.18
266,596.963
266.5,5475.29
267,9237.07
267.5,4130.28
268,3555.95
268.5,7036.24
269,2376.53
269.5,1065.45
270,6708.39
270.5,4300.69
271,4120.81
271.5,6529.82
272,9141.89
272.5,1872.33
273,7683.29
273.5,2347.95
274,2574.54
274.5,2552.58
275,439.359
275.5,6956.61
276,1403.29
276.5,4565.7
277,3784.07
277.5,7468.41
278,9310.77
278.5,5581.67
279,2121.69
279.5,6549.45
280,4453.42
280.5,8602.35
281,7758.43
281.5,8932.14
282,2428.28
282.5,1086.49
283,9695.23
283.5,5364.88
284,7619.71
284.5,4139.71
285,9164.68
285.5,7887.91
286,4185.16
286.5,3382.93
287,677.029
287.5,2690.42
288,4355.24
288.5,2649.99
289,2817.25
289.5,9480.8
290,281.005
290.5,5436.55
291,4380.8
291.5,5064.39
292,5440
292.5,1561.24
293,7874.74
293.5,7055.18
294,6506.98
294.5,5418.88
295,1694.33
295.5,1222.06
296,6925.19
296.5,3091.02
297,6591.33
297.5,7622.9
298,7427.3
298.5,6285.78
299,3941.57
299.5,1850.99
300,9486.94
300.5,994.212
301,8856.54
301.5,6059.28
302,3309.19
302.5,4047.93
303,2494.29
303.5,858.144
304,6033.41
304.5,1480.14
305,8420.64
305.5,1367.25
306,6753.84
306.5,3207.07
307,7342.74
307.5,4257.72
308,3229.03
308.5,4095.3
309,1650.81
309.5,7352.82
310,467.551
310.5,5064.34
311,7091.3
311.5,3654.17
312,3832.61
312.5,6447.2
313,9676.62
313.5,5880.59
314,3204.73
314.5,5835.7
315,6660.52
315.5,365.891
316,2545.25
316.5,912.053
317,8143.81
317.5,936.392
318,7440.41
318.5,7077.51
319,7031.41
319.5,7523.94
320,3318.36
320.5,4403.09
321,630.077
321.5,5895.96
322,4338.52
322.5,4955.79
323,4393.66
323.5,6006.7
324,4960.13
324.5,646.967
325,616.994
325.5,3877.09
326,2789.02
326.5,7069.37
327,3504.18
327.5,2647.06
328,6065.45
328.5,8852.57
329,9331.08
329.5,7022.97
330,5315.3
330.5,4561.98
331,7226.87
331.5,6559.18
332,6606.12
332.5,4125.36
333,403.728
333.5,2589.46
334,5580.11
334.5,1702.58
335,7695.13
335.5,576.763
336,6670.46
336.5,4641.49
337,8166.56
337.5,6290.34
338,9902.26
338.5,8600.64
339,1363.55
339.5,1127.89
340,2225.26
340.5,204.884
341,6077.59
341.5,6264.86
342,4819.63
342.5,7858.31
343,2718.32
343.5,765.102
344,5927.68
344.5,9613.6
345,7768.8
345.5,3237.78
346,8599.29
346.5,9307.02
347,7784.14
347.5,5793.29
348,2899.11
348.5,4064.68
349,2132.63
349.5,1783.65
350,6251.12
350.5,7146.79
351,4713.47
351.5,5125.89
352,565.766
352.5,6366.46
353,6505.33
353.5,1839.98
354,2865.06
354.5,8881.03
355,3840.73
355.5,5951.96
356,1612.86
356.5,2852.82
357,5718.23
357.5,8178.42
358,9394.67
358.5,8301.48
359,2559.47
359.5,5246.92
360,88.1838
360.5,8438.48
361,6095.27
361.5,2732.31
362,7743.68
362.5,1456.23
363,6481.72
363.5,2929.94
364,7137.51
364.5,541.91
365,1756.16
365.5,551.022
366,2925.22
366.5,5130.02
367,9127.16
367.5,1739.41
368,9918.87
368.5,9220.49
369,2163.48
369.5,2058.7
370,1425.99
370.5,988.799
371,2877.37
371.5,1883.11
372,4236.49
372.5,6225.22
373,6967.17
373.5,1795.49
374,9691.08
374.5,8367.53
375,3541.75
375.5,277.093
376,4924.93
376.5,259.434
377,3185.35
377.5,2057.47
378,7032.85
378.5,8894.84
379,5319.93
379.5,6768.65
380,8183.65
380.5,8614.75
381,7866.43
381.5,3062.36
382,7734.68
382.5,7959.3
383,700.798
383.5,9133.11
384,7478.12
384.5,4702.63
385,8384.01
385.5,2804.2
386,6858.55
386.5,9406.22
387,6891.38
387.5,203.608
388,1253.99
388.5,1742.79
389,8050.51
389.5,5808.26
390,4469.91
390.5,9955.03
391,1724.31
391.5,3214.72
392,8810.98
392.5,4038.46
393,2552.44
393.5,6875.37
394,7198.4
394.5,4318.99
395,753.575
395.5,4543.45
396,2817.4
396.5,7263.7
397,9083.54
397.5,7878.22
398,365.523
398.5,54.0434
399,5278.36
399.5,7609.67
400,3217.07
400.5,8950.41
401,6444.36
401.5,941.347
402,4420.23
402.5,3059.95
403,398.636
403.5,6938.67
404,9239.33
404.5,182.115
405,141.8
405.5,3026.45
406,9129.01
406.5,6063.27
407,1408.14
407.5,4922.87
408,8434.79
408.5,5096.46
409,4030.23
409.5,4013.25
410,4415.7
410.5,5244.93
411,1972.61
411.5,9661.41
412,4640.87
412.5,9450.49
413,9039.15
413.5,9908.92
414,4771.27
414.5,9001.02
415,562.996
415.5,1171.65
416,5596.68
416.5,5149.91
417,8456.66
417.5,9862.27
418,9919.6
418.5,9335.85
419,1990.95
419.5,5888.8
420,4131.6
420.5,8910.75
421,6428.79
421.5,2395.31
422,9512.27
422.5,1876.9
423,9075.66
423.5,902.433
424,7694.47
424.5,4700.38
425,1011.49
425.5,8165.89
426,6780.63
426.5,4742.78
427,1466.45
427.5,239.835
428,7873.54
428.5,642.539
429,8058.87
429.5,975.11
430,7042.35
430.5,646.964
431,8552.74
431.5,4452.61
432,4680.63
432.5,259.115
433,6123.67
433.5,4160.08
434,577.557
434.5,4368.14
435,2441.49
435.5,3058.84
436,64.9558
436.5,8636.28
437,3223.21
437.5,4098.05
438,4807.63
438.5,1481.85
439,9640.97
439.5,6938.53
440,5706.62
440.5,1849.8
441,6648.51
441.5,3277.14
442,9521.79
442.5,6655.81
443,3086.27
443.5,5852.59
444,8340.71
444.5,8112.43
445,7683.59
445.5,3557.51
446,3801.07
446.5,2551.45
447,5589.89
447.5,5748.77
448,9813.96
448.5,9047.84
449,9607.42
449.5,8510.46
450,5807.04
450.5,7802
451,1318.68
451.5,5553.11
452,6273.44
452.5,8512.36
453,1235.48
453.5,2074.95
454,9806.45
454.5,2260.95
455,3369.01
455.5,2017.44
456,8341.77
456.5,9305.06
457,184.418
457.5,858.647
458,6797.69
458.5,6483.77
459,3955.35
459.5,9167.25
460,631.361
460.5,5023.56
461,4634.32
461.5,4324.75
462,6046.07
462.5,9911.98
463,9101.05
463.5,9464.73
464,4246.15
464.5,3011.24
465,2290.58
465.5,6442.79
466,9616.96
466.5,3598.44
467,5309.41
467.5,8131.06
468,7621.16
468.5,8963.14
469,276.014
469.5,2630.88
470,4372.36
470.5,5832.47
471,925.137
471.5,8531.05
472,9558.06
472.5,5594.59
473,6913.83
473.5,6797.94
474,1271.57
474.5,9365.07
475,3705.25
475.5,7337.87
476,8927.74
476.5,5914.98
477,2191.81
477.5,4950.37
478,2482.3
478.5,7211.3
479,5187.81
479.5,5805.09
480,3752.09
480.5,3853.84
481,4234.62
481.5,7150.96
482,6878.19
482.5,8587.25
483,3514.86
483.5,4236.8
484,4197.49
484.5,297.989
485,4022.77
485.5,5675.79
486,8526.72
486.5,6832.03
487,4576.49
487.5,2719.36
488,3810.19
488.5,721.261
489,2049.76
489.5,7744.24
490,1365
490.5,1369.24
491,8812.1
491.5,1661.31
492,3733.45
492.5,4269.12
493,2062.18
493.5,3707.8
494,6248.41
494.5,4764.53
495,8697.45
495.5,4665.35
496,318.145
496.5,5914.09
497,9188.44
497.5,5103.87
498,5407.25
498.5,1680.45
499,3055.49
499.5,7856.45
500,4434.55
